accessibility,address,coordinates,coordinates_type,data_url,dataset,description,email,external_id,fax_number,house_number,id,image_url,last_updated,latitude,location,longitude,name,opening_times,phone_number,po_box,po_box_number,post_name,post_number,street,url,venue_details
,"CLARET, PADRE     MVR, S/N","[681443.03, 4613244.16]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,cjmovera@zaragoza.es,838,,,583,,2016-07-15T11:06:33Z,41.6503007423744,,-0.821076156439299,Casa de Juventud Movera,,976 586 809,,,,,,http://www.zaragoza.es/juventud/,http://ma.tingtun.no/ogd/datasets/data/venues/583/
,"PETRONILA (REINA), 18","[672956.69, 4613327.0]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,cjoliver@zaragoza.es,834,,,580,,2016-07-15T11:06:52Z,41.6529327434477,,-0.922897493397132,Casa de Juventud Oliver,,976 326 654,,,,,,http://www.zaragoza.es/juventud,http://ma.tingtun.no/ogd/datasets/data/venues/580/
<p>Supresi&oacute;n de barreras arquitect&oacute;nicas: (actuaci&oacute;n realizada en el a&ntilde;o 2005)</p>,"ROSELLON, 1","[677254.36, 4611666.72]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,cjsanjose@zaragoza.es,833,,,579,,2016-07-15T11:07:52Z,41.6370445265444,,-0.871811009674861,Casa de Juventud San José,,976 723 865,,,,,,http://www.zaragoza.es/juventud/,http://ma.tingtun.no/ogd/datasets/data/venues/579/
<p>Supresi&oacute;n de barreras arquitect&oacute;nicas: (actuaci&oacute;n que se prevee realizar en los a&ntilde;os 2006-2007)</p>,"PREDICADORES, 54","[676238.63, 4614120.25]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,cjsanpablo@zaragoza.es,832,,,578,,2016-07-15T11:11:49Z,41.659353995178,,-0.883275174305667,Casa de Juventud San Pablo,,976 444 834,,,,,,http://www.zaragoza.es/juventud/,http://ma.tingtun.no/ogd/datasets/data/venues/578/
,"GABASA GARRALAGA, T, 4","[674062.63, 4611202.0]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,cjcasablanca@zaragoza.es,735,976726009,,522,,2016-07-15T11:04:19Z,41.6335644178777,,-0.910242690122402,Casa de Juventud Casablanca,,976 726 009,,,,,,http://www.zaragoza.es/ciudad/sectores/jovenes/,http://ma.tingtun.no/ogd/datasets/data/venues/522/
,"CERBUNA, PEDRO, 12","[675204.79, 4612275.56]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,, ,13602, ,,1157,,2015-06-04T10:59:43Z,41.6429776490426,,-0.896224647177836,El Aula de Teatro. Universidad de Zaragoza ,,976761507 ,,,,,,http://www.unizar.es ,http://ma.tingtun.no/ogd/datasets/data/venues/1157/
"<h4>Accesibilidad F&iacute;sica</h4>
<ul>
    <li>Aparcamiento accesible reservado</li>
    <li>Espacio accesible reservado</li>
    <li>Aseos Adaptados: S&iacute;</li>
    <li>Se permiten perros gu&iacute;a</li>
</ul>
<p><em>Informaci&oacute;n facilitada por el Observatorio de Cultura</em></p>","UNIVERSITAS, VIA, 30","[674369.97, 4612891.35]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,comunicación@teatrodelasesquinas.com,10765,,,1156,,2016-09-21T13:24:35Z,41.6487034825896,,-0.906062779427369,Teatro de las Esquinas,,976 333 055,,,,,,http://www.teatrodelasesquinas.com,http://ma.tingtun.no/ogd/datasets/data/venues/1156/
,"ESPAÑA, PLAZA DE  SJN, 1","[679670.02, 4620874.01]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,mayoressanjuan@zaragoza.es,521,976 473327,,422,,2016-04-27T11:39:23Z,41.719376724333,,-0.840056748895636,Centro de Convivencia para Mayores San Juan de Mozarrifar,,976 587057,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/422/
"<object type=""application/x-shockwave-flash""></object>","JESUS Y MARIA     SGR, 95","[677857.94, 4618097.64]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,mayoreslasarmas1@zaragoza.es,519,976 744317,,420,,2015-08-26T12:21:43Z,41.6947943552663,,-0.862654620114565,Centro de Convivencia para Mayores San Gregorio,,976510131,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/420/
,"TAJADA, LA        PÑF, S/N","[683240.06, 4625939.0]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,mayorespenaflor@zaragoza.es,516,976 726162,,417,,2015-08-26T12:21:21Z,41.7641491470771,,-0.795609623725273,Centro de Convivencia para Mayores Peñaflor,,976 724061,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/417/
"<p><strong> Accesibilidad F&iacute;sica</strong></p>
<ul>
    <li><strong>Aparcamiento</strong>: No dispone de plazas reservadas</li>
    <li><strong>Acceso</strong>: Dos entradas. Una no adaptada con escalones. La otra entrada se hace por la salida de emergencia adaptada.</li>
    <li><strong>Movilidad en el interior del edificio</strong>:
    <ul>
        <li>Ascensor Adaptado: No tiene ascensor</li>
        <li>Aseos Adaptados: Semiadaptado</li>
        <li>Espacios Amplios: S&iacute;</li>
        <li>Otros: Cafeter&iacute;a con mostrador alto y tel&eacute;fono no adaptado</li>
    </ul>
    </li>
</ul>
<p><em>Informaci&oacute;n facilitada por Disminuidos F&iacute;sicos de Arag&oacute;n</em></p>
<p>Supresi&oacute;n de barreras arquitect&oacute;nicas: (actuaci&oacute;n que se prevee realizar en los a&ntilde;os 2006-2007)</p>","LAMADRID, TEODORA, 70","[673004.95, 4613499.57]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,mayoresoliver1@zaragoza.es,515,976 756202,,416,,2015-08-26T12:20:52Z,41.6544756215928,,-0.922268347284221,Centro de Convivencia para Mayores Oliver,,976 726200,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/416/
<p>Supresi&oacute;n de barreras arquitect&oacute;nicas: (actuaci&oacute;n que se prevee realizar en los a&ntilde;os 2006-2007)</p>,"TORRE HORNERO,CN. MVR, S/N","[681430.63, 4613368.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,mayoressantaisabel@zaragoza.es,514,976 571881,,415,,2015-10-15T08:35:54Z,41.6514227104211,,-0.821187234111009,Centro de Convivencia para Mayores Movera,,976 586161,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/415/
,"SANTA ANA         MNZ, 32","[669033.88, 4618868.47]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,mayorescasetas@zaragoza.es,513,976 774151,,414,,2015-08-26T12:20:26Z,41.7036558127985,,-0.968410417187538,Centro de Convivencia para Mayores Monzalbarba,,976726209,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/414/
"<p>Supresi&oacute;n de barreras arquitect&oacute;nicas: (actuaci&oacute;n que se prevee realizar en los a&ntilde;os 2006-2007)</p>
<object type=""application/x-shockwave-flash""></object>","MONTAÑANA, AV.DE  MNT, 374","[681059.5, 4617923.5]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/22/,,mayorespenaflor@zaragoza.es,512,976 72 60 14,,413,,2016-10-18T08:45:23Z,41.6925051893891,,-0.824260290583053,Centro de Convivencia para Mayores Montañana,,976 72 60 13,,,,,,,http://ma.tingtun.no/ogd/datasets/data/venues/413/
,"ARAGON, PLAZA DE, 4","[676297.14, 4613084.07]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,eazaragoza@gecesa.es ,11413, ,,1218,,2015-05-29T11:42:35Z,41.6500143473885,,-0.882878474788423,Sala de Exposiciones Obra Social Caja Madrid ,,976239262 ,,,,,,http://www.obrasocialcajamadrid.es ,http://ma.tingtun.no/ogd/datasets/data/venues/1218/
,"GOYA,FCO.(PINTOR) AV., 87-89","[675495.88, 4612936.4]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,artistasplasticosgoya@gmail.com ,13052, ,,1217,,2015-05-29T11:42:35Z,41.6488619397703,,-0.892537733303985,Sala Asociación De Artistas Plásticos De Goya ,,976356018 ,,,,,,http://www.aapga.es/,http://ma.tingtun.no/ogd/datasets/data/venues/1217/
,"AGUSTIN, PASEO MARIA, 36","[675663.65, 4613605.18]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,, ,12920,976715292 ,,1216,,2015-05-29T11:42:35Z,41.6548447463554,,-0.890327868777585,Espacio Pignatelli. Sala María Moliner y Hnos. Bayeu ,,976714454 ,,,,,,http://www.zaragoza.es/ciudad/centros/detalle_Centro?id=12920,http://ma.tingtun.no/ogd/datasets/data/venues/1216/
,"ZAMBRANO, M. (POETA), 5","[676269.26, 4614671.89]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,eayozaragoza@educa.aragon.es,6185,976235404,,1215,,2015-05-29T11:42:35Z,41.6643125539779,,-0.8827448164984,Sala de Exposiciones Nueva Escuela de Arte,,976506621 / 976506624,,,,,,http://www.escueladeartedezaragoza.com/biblioteca/biblioteca.html,http://ma.tingtun.no/ogd/datasets/data/venues/1215/
"<object type=""application/x-shockwave-flash""></object>","ESPAÑA, PLAZA DE, 2","[676504.63, 4613541.1]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,ifc@dpz.es,20373,,,1214,,2015-05-29T11:42:36Z,41.6540821815069,,-0.880253480034792,Institucion Fernando el Catolico,,976 28 88 78 y 976 28 88 79 ,,,,,,http://ifc.dpz.es,http://ma.tingtun.no/ogd/datasets/data/venues/1214/
,"TORRES, CAMINO DE LAS, 28","[676927.21, 4612798.85]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,, comercial@hotelboston.es,13161, ,,1213,,2015-05-29T11:42:35Z,41.6473074969775,,-0.87540145512002,Sala de Exposiciones Hotel Boston ,,976599192 ,,,,,,http://www.hotelboston.es/organizacionhotelcongresoszaragoza,http://ma.tingtun.no/ogd/datasets/data/venues/1213/
,"SAGASTA, PASEO DE, 19","[676174.97, 4612482.9]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,, lola@produccionescapitel.com,13084, ,,1212,,2015-05-29T11:42:35Z,41.6446301809051,,-0.884521731901892,Sala de Exposiciones Producciones Capitel ,,976230783 ,,,,,, No tiene web,http://ma.tingtun.no/ogd/datasets/data/venues/1212/
,"PARAISO, PL.BASILIO, 4","[676115.09, 4613000.34]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,paranin@unizar.es,6245,976 761 856,,1211,,2015-10-29T11:42:35Z,41.649300925123,,-0.885087909579545,Sala de Exposiciones Paraninfo de la Universidad de Zaragoza,,976761994 ,,,,,,http://cultura.unizar.es/,http://ma.tingtun.no/ogd/datasets/data/venues/1211/
,"DIAGONAL PLAZA, AV., 8","[667799.91, 4611307.94]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,, plazaimperial@fnac.es ,13281, ,,1210,,2015-05-29T11:42:35Z,41.6358601058366,,-0.98535629659816,Sala de Exposiciones Fnac Plaza Imperial ,,976977400  ,,,,,,http://www.zaragoza.es/ciudad/cultura/observatorio/directorios/detalle_Centro?id=13281,http://ma.tingtun.no/ogd/datasets/data/venues/1210/
,"COSO, 25","[676488.45, 4613624.06]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,comunicacion.pzaespana@fnac.es  ,13280,976763511  ,,1209,,2015-05-29T11:42:35Z,41.6548324900157,,-0.880423175424581,Sala de Exposiciones Fnac Plaza España ,,976763512  ,,,,,,http://www.zaragoza.es/ciudad/cultura/agenda/fichacentro_Agenda?id=13280,http://ma.tingtun.no/ogd/datasets/data/venues/1209/
,"ARMAS, 68","[676134.17, 4614039.62]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,info@murestauracion.com,20325,,,1208,,2015-05-29T11:42:35Z,41.6586513333732,,-0.884552736606558,Mù Restauracion,,,,,,,,http://murestauracion.com/,http://ma.tingtun.no/ogd/datasets/data/venues/1208/
,"INDEPENDENCIA, PS, 11","[676511.51, 4613501.06]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,acultural_zaragoza@elcorteingles.es,13022,,,1207,,2015-05-29T11:42:35Z,41.6537202565874,,-0.880182730469441,Sala de Exposiciones del ámbito cultural de El Corte Inglés,,976711818,,,,,,http://www.elcorteingles.es/corporativo/cultura/aragon/esp/listado.asp,http://ma.tingtun.no/ogd/datasets/data/venues/1207/
,"COSO, 29","[676509.81, 4613610.6]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,bantierra@bantierra.es ,13021, ,,1206,,2015-05-29T11:42:35Z,41.6547066063931,,-0.880170790869578,Sala de Exposiciones Bantierra,,976763300 ,,,,,,http://www.laventanadelarte.es/centro/sala-de-exposiciones-bantierra-zaragoza/,http://ma.tingtun.no/ogd/datasets/data/venues/1206/
,"DIPUTADOS, DE LOS, S/N","[675255.77, 4614007.66]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,,13020,976289664 ,,1205,,2015-05-29T11:42:35Z,41.6585573009899,,-0.895105207908857,Sala de Exposiciones del Palacio de la Aljafería ,,976289528 ,,,,,,http://www.zaragoza.es/ciudad/turismo/es/visitas/detalle_Monumento?id=7 ,http://ma.tingtun.no/ogd/datasets/data/venues/1205/
,"CERBUNA, PEDRO, 12","[675204.79, 4612275.56]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,, secrefil@unizar.es,13140,976567834 ,,1204,,2015-05-29T11:42:35Z,41.6429776490426,,-0.896224647177836,Sala de Exposiciones de la Facultad de Filosofía ,,976551647 ,,,,,,http://www.zaragoza.es/ciudad/centros/detalle_Centro?id=13140,http://ma.tingtun.no/ogd/datasets/data/venues/1204/
,"COSO, 35","[676579.12, 4613566.36]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,patrinza@patrinza.com,8147,,,1203,,2015-05-29T11:42:36Z,41.6542930497884,,-0.879352014344864,Puerta Cinegia,,976 23 94 00,,,,,,http://www.puertacinegia.es/,http://ma.tingtun.no/ogd/datasets/data/venues/1203/
,"INDEPENDENCIA, PS, 10","[676442.29, 4613411.07]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,fundacioncai@cai.es,8105,,,1202,,2015-06-08T10:51:41Z,41.6529255776252,,-0.881040040981967,Salón de Actos CAI Zaragoza,,976 718 001,,,,,,http://www.cai.es/obs/agenda/eventos.asp,http://ma.tingtun.no/ogd/datasets/data/venues/1202/
,"ESPAÑA, PLAZA DE, 2","[676504.63, 4613541.1]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,zaragozacuartoespacio@dpz.es ,12880, ,,1201,,2015-05-29T11:42:35Z,41.6540821815069,,-0.880253480034792,Sala de Exposiciones Cuarto Espacio  ,,976288800  ,,,,,,http://www.elcuartoespacio.dpz.es/ ,http://ma.tingtun.no/ogd/datasets/data/venues/1201/
,"ARAGON, PLAZA DE, 5","[676253.24, 4613111.69]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,, ,12941, ,,1200,,2015-05-29T11:42:35Z,41.6502726634051,,-0.883397174873876,Sala de Exposiciones Caja Duero ,, ,,,,,,https://http://www.cajaduero.es/obrasocial/quienessomos/centros/centro_expo_zg1.aspx ,http://ma.tingtun.no/ogd/datasets/data/venues/1200/
,"CERRADA (DOCTOR), 22","[675891.29, 4612967.86]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,, ,11598,976715729 ,,1199,,2015-06-04T09:52:04Z,41.6490579767683,,-0.88778325211177,Sala de Exposiciones de la Biblioteca Pública de Zaragoza ,,976714092 ,,,,,,http://www.zaragoza.es/ciudad/centros/detalle_Centro?id=11598,http://ma.tingtun.no/ogd/datasets/data/venues/1199/
"<p><strong>Accesibilidad F&iacute;sica</strong></p>
<p><img alt="""" src=""/cont/paginas/sinbarreras/img/icono_acomp1.jpg"" /> Accesible con Acompa&ntilde;ante</p>
<ul>
    <li><strong>Aparcamiento</strong>:  No hay plazas se&ntilde;alizadas para discapacitados.</li>
    <li><strong> Acceso: </strong>Rampa a la entrada.</li>
    <li><strong>Movilidad en el interior del edificio</strong>:
    <ul>
        <li>Espacios amplios: S&iacute;</li>
        <li>Aulas Adaptadas</li>
        <li>Ascensores Adaptados: S&iacute;</li>
        <li>Elevadores: S&iacute;, entre primera y segunda planta y entre segunda y tercera para acceder a las clases</li>
        <li>Informaci&oacute;n: Ordenador adaptado con acceso a internet</li>
        <li>Aseos Adaptados: S&iacute;, en las plantas 1&ordf;,2&ordm; y 3&ordf; junto a la escalera</li>
    </ul>
    </li>
</ul>
<p><em>Esta informaci&oacute;n ha sido facilitada por Disminuidos F&iacute;sicos de Arag&oacute;n</em></p>","CORTESIAS, 1","[677088.54, 4613552.4]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,upz@zaragoza.es,930,976 391 522,,633,,2015-06-08T13:27:43Z,41.6540543845197,,-0.873242255937108,Universidad Popular,,976 724 926,,,,,,http://universidadpopularzgz.blogspot.com.es/,http://ma.tingtun.no/ogd/datasets/data/venues/633/
,"ZAMBRANO, M. (POETA), 1","[676103.39, 4615066.97]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,, ,13260, ,,1198,,2015-05-29T11:42:35Z,41.6679053611894,,-0.88461940354304,Sala de Exposiciones del Espacio Cultural María Zambrano ,, ,,,,,,http://www.cartv.es/index.php/mod.pags/mem.detalle/relcategoria.233/idpag.279/v_mod.pags/v_mem.listado/chk.879de9246abea5d20471eb22b95acd33.html ,http://ma.tingtun.no/ogd/datasets/data/venues/1198/
,"ARAGON, PLAZA DE, 9","[676188.38, 4613084.91]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,, ,13000, ,,1197,,2015-05-29T11:42:35Z,41.6500459518132,,-0.884183450647209,Antigua Capitanía General ,, ,,,,,,http://www.zaragoza.es/ciudad/turismo/es/que-visitar/detalle_Monumento?id=73,http://ma.tingtun.no/ogd/datasets/data/venues/1197/
,"HERRERO, ANA ISABEL , 3-5","[676291.12, 4612399.84]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,espaciodearte@comz.org ,15941,976233490,,1196,,2015-05-29T11:42:35Z,41.6438568812403,,-0.883152419060687,Sala de Exposiciones del Colegio Oficial de Médicos(Espacio de arte) ,,976482621,,,,,,http://www.comz.org/espacio-de-arte,http://ma.tingtun.no/ogd/datasets/data/venues/1196/
,"SAN VOTO, 7","[676770.53, 4613741.93]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,administracion@coaaragon.es ,15940,976395103 ,,1195,,2015-05-29T11:42:35Z,41.6558309331271,,-0.877002852705928,Sala de Exposiciones Colegio Oficial de Arquitectos ,,976203660,,,,,,http://www.coaaragon.es/,http://ma.tingtun.no/ogd/datasets/data/venues/1195/
"<p>Supresi&oacute;n de <strong>barreras arquitect&oacute;nicas</strong>: Actuaci&oacute;n prevista para los a&ntilde;os 2006-2007<br />
<em>Informaci&oacute;n facilitada por el Excmo. Ayuntamiento de Zaragoza</em></p>
<p><strong>Accesibilidad F&iacute;sica</strong>:</p>
<ul>
    <li><strong>Aparcamiento:</strong> No dispone. En Plaza del Pilar y Juzgados.</li>
    <li><strong>Acceso</strong>: Entrada con rampa. Mostrador de recepci&oacute;n adaptado</li>
    <li><strong>Movilidad en el interior del edificio</strong>:
    <ul>
        <li>Espacios Amplios: S&iacute;, en sala de exposiciones, hemeroteca, biblioteca y archivo.</li>
        <li>Pavimentos: De m&aacute;rmol en el interior.</li>
        <li>Ascensor: S&iacute;, pero de uso privado para acceder a bilbioteca a hemeroteca. Solicitar su uso</li>
        <li>Aseos Adaptados: S&iacute;.</li>
    </ul>
    </li>
</ul>
<p><em>Informaci&oacute;n facilitada por la Fundaci&oacute;n de Disminuidos F&iacute;sicos de Arag&oacute;n</em></p>","SANTIAGO, 36","[676834.14, 4613841.1]",utm30T,https://www.zaragoza.es/sede/servicio/equipamiento/category/,http://ma.tingtun.no/ogd/datasets/meta/24/,,No tiene,702,976721264,,508,,2015-05-29T11:42:35Z,41.656709453433,,-0.8762100698582,Sala de Exposiciones Palacio de Montemuzo,,976 721268,,,,,,http://www.zaragoza.es/ciudad/centros/detalle_Centro?id=702,http://ma.tingtun.no/ogd/datasets/data/venues/508/
